file,pred_camera_view,true_camera_view
3531_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3532_A.jpg,Behind Pitcher,Behind Pitcher
3532_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3532_B.jpg,"Batter, 3B side","Batter, 3B side"
3532_D.jpg,Behind Home,Behind Home
3533_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3533_B.jpg,"Batter, 3B side","Batter, 3B side"
3533_A.jpg,Behind Pitcher,Behind Pitcher
3533_D.jpg,Behind Home,Behind Home
3534_A.jpg,Behind Pitcher,Behind Pitcher
3534_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3534_B.jpg,"Batter, 3B side","Batter, 3B side"
3535_A.jpg,Behind Pitcher,Behind Pitcher
3534_D.jpg,Behind Home,Behind Home
3535_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3535_B.jpg,"Batter, 3B side","Batter, 3B side"
3535_D.jpg,Behind Home,Behind Home
3536_B.jpg,"Batter, 3B side","Batter, 3B side"
3536_A.jpg,Behind Pitcher,Behind Pitcher
3536_D.jpg,Behind Home,Behind Home
3536_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3537_B.jpg,"Batter, 3B side","Batter, 3B side"
3537_A.jpg,Behind Pitcher,Behind Pitcher
3537_D.jpg,Behind Home,Behind Home
3537_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3538_A.jpg,Behind Pitcher,Behind Pitcher
3538_B.jpg,"Batter, 3B side","Batter, 3B side"
3538_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3538_D.jpg,Behind Home,Behind Home
3539_A.jpg,Behind Pitcher,Behind Pitcher
3539_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3539_B.jpg,"Batter, 3B side","Batter, 3B side"
3540_B.jpg,"Batter, 3B side","Batter, 3B side"
3539_D.jpg,Behind Home,Behind Home
3540_A.jpg,Behind Pitcher,Behind Pitcher
3540_D.jpg,Behind Home,Behind Home
3540_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3541_A.jpg,Behind Pitcher,Behind Pitcher
3541_B.jpg,"Batter, 3B side","Batter, 3B side"
3541_D.jpg,Behind Home,Behind Home
3541_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3542_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3542_B.jpg,"Batter, 3B side","Batter, 3B side"
3542_A.jpg,Behind Pitcher,Behind Pitcher
3543_A.jpg,Behind Pitcher,Behind Pitcher
3542_D.jpg,Behind Home,Behind Home
3543_B.jpg,"Batter, 3B side","Batter, 3B side"
3543_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3544_A.jpg,Behind Pitcher,Behind Pitcher
3543_D.jpg,Behind Home,Behind Home
3544_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3544_B.jpg,"Batter, 3B side","Batter, 3B side"
3544_D.jpg,Behind Home,Behind Home
3545_A.jpg,Behind Pitcher,Behind Pitcher
3545_D.jpg,Behind Home,Behind Home
3545_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3545_B.jpg,"Batter, 3B side","Batter, 3B side"
3546_A.jpg,Behind Pitcher,Behind Pitcher
3546_B.jpg,"Batter, 3B side","Batter, 3B side"
3546_D.jpg,Behind Home,Behind Home
3546_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3547_B.jpg,"Batter, 3B side","Batter, 3B side"
3547_A.jpg,Behind Pitcher,Behind Pitcher
3547_D.jpg,Behind Home,Behind Home
3547_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3548_A.jpg,Behind Pitcher,Behind Pitcher
3548_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3548_B.jpg,"Batter, 3B side","Batter, 3B side"
3549_A.jpg,Behind Pitcher,Behind Pitcher
3548_D.jpg,Behind Home,Behind Home
3549_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3549_B.jpg,"Batter, 3B side","Batter, 3B side"
3550_A.jpg,Behind Pitcher,Behind Pitcher
3549_D.jpg,Behind Home,Behind Home
3550_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3550_D.jpg,Behind Home,Behind Home
3550_B.jpg,"Batter, 3B side","Batter, 3B side"
3551_B.jpg,"Batter, 3B side","Batter, 3B side"
3551_A.jpg,Behind Pitcher,Behind Pitcher
3551_D.jpg,Behind Home,Behind Home
3551_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3552_B.jpg,"Batter, 3B side","Batter, 3B side"
3552_A.jpg,Behind Pitcher,Behind Pitcher
3552_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3552_D.jpg,Behind Home,Behind Home
3553_B.jpg,"Batter, 3B side","Batter, 3B side"
3553_A.jpg,Behind Pitcher,Behind Pitcher
3553_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3554_A.jpg,Behind Pitcher,Behind Pitcher
3553_D.jpg,Behind Home,Behind Home
3554_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3554_B.jpg,"Batter, 3B side","Batter, 3B side"
3555_A.jpg,Behind Pitcher,Behind Pitcher
3554_D.jpg,Behind Home,Behind Home
3555_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3555_B.jpg,"Batter, 3B side","Batter, 3B side"
3556_A.jpg,Behind Pitcher,Behind Pitcher
3555_D.jpg,Behind Home,Behind Home
3556_B.jpg,"Batter, 3B side","Batter, 3B side"
3556_D.jpg,Behind Home,Behind Home
3556_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3557_A.jpg,Behind Pitcher,Behind Pitcher
3557_B.jpg,"Batter, 3B side","Batter, 3B side"
3557_D.jpg,Behind Home,Behind Home
3557_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3558_B.jpg,"Batter, 3B side","Batter, 3B side"
3558_A.jpg,Behind Pitcher,Behind Pitcher
3558_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3558_D.jpg,Behind Home,Behind Home
3559_A.jpg,Behind Pitcher,Behind Pitcher
3559_B.jpg,"Batter, 3B side","Batter, 3B side"
3559_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3559_D.jpg,Behind Home,Behind Home
3560_B.jpg,"Batter, 3B side","Batter, 3B side"
3560_A.jpg,Behind Pitcher,Behind Pitcher
3560_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3561_B.jpg,"Batter, 3B side","Batter, 3B side"
3561_A.jpg,Behind Pitcher,Behind Pitcher
3560_D.jpg,Behind Home,Behind Home
3561_D.jpg,Behind Home,Behind Home
3561_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3562_B.jpg,"Batter, 3B side","Batter, 3B side"
3562_A.jpg,Behind Pitcher,Behind Pitcher
3562_D.jpg,Behind Home,Behind Home
3562_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3563_A.jpg,Behind Pitcher,Behind Pitcher
3563_B.jpg,"Batter, 3B side","Batter, 3B side"
3563_D.jpg,Behind Home,Behind Home
3563_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3564_B.jpg,"Batter, 3B side","Batter, 3B side"
3564_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3564_A.jpg,Behind Pitcher,Behind Pitcher
3565_A.jpg,Behind Pitcher,Behind Pitcher
3564_D.jpg,Behind Home,Behind Home
3565_D.jpg,Behind Home,Behind Home
3565_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3565_B.jpg,"Batter, 3B side","Batter, 3B side"
3566_B.jpg,"Batter, 3B side","Batter, 3B side"
3566_A.jpg,Behind Pitcher,Behind Pitcher
3566_D.jpg,Behind Home,Behind Home
3566_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3567_A.jpg,Behind Pitcher,Behind Pitcher
3567_B.jpg,"Batter, 3B side","Batter, 3B side"
3567_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3567_D.jpg,Behind Home,Behind Home
3568_A.jpg,Behind Pitcher,Behind Pitcher
3568_B.jpg,"Batter, 3B side","Batter, 3B side"
3568_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3568_D.jpg,Behind Home,Behind Home
3569_A.jpg,Behind Pitcher,Behind Pitcher
3569_B.jpg,"Batter, 3B side","Batter, 3B side"
3569_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3570_A.jpg,Behind Pitcher,Behind Pitcher
3569_D.jpg,Behind Home,Behind Home
3570_B.jpg,"Batter, 3B side","Batter, 3B side"
3570_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3571_A.jpg,Behind Pitcher,Behind Pitcher
3570_D.jpg,Behind Home,Behind Home
3571_B.jpg,"Batter, 3B side","Batter, 3B side"
3571_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3571_D.jpg,Behind Home,Behind Home
3572_A.jpg,Behind Pitcher,Behind Pitcher
3572_B.jpg,"Batter, 3B side","Batter, 3B side"
3572_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3573_A.jpg,Behind Pitcher,Behind Pitcher
3573_B.jpg,"Batter, 3B side","Batter, 3B side"
3572_D.jpg,Behind Home,Behind Home
3573_D.jpg,Behind Home,Behind Home
3573_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3574_A.jpg,Behind Pitcher,Behind Pitcher
3574_B.jpg,"Batter, 3B side","Batter, 3B side"
3574_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3574_D.jpg,Behind Home,Behind Home
3575_B.jpg,"Batter, 3B side","Batter, 3B side"
3575_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3575_A.jpg,Behind Pitcher,Behind Pitcher
3575_D.jpg,Behind Home,Behind Home
3576_A.jpg,Behind Pitcher,Behind Pitcher
3576_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3576_B.jpg,"Batter, 3B side","Batter, 3B side"
3576_D.jpg,Behind Home,Behind Home
3577_A.jpg,Behind Pitcher,Behind Pitcher
3577_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3577_B.jpg,"Batter, 3B side","Batter, 3B side"
3577_D.jpg,Behind Home,Behind Home
3578_A.jpg,Behind Pitcher,Behind Pitcher
3578_B.jpg,"Batter, 3B side","Batter, 3B side"
3578_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3578_D.jpg,Behind Home,Behind Home
3579_B.jpg,"Batter, 3B side","Batter, 3B side"
3579_A.jpg,Behind Pitcher,Behind Pitcher
3579_D.jpg,Behind Home,Behind Home
3579_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3580_B.jpg,"Batter, 3B side","Batter, 3B side"
3580_A.jpg,Behind Pitcher,Behind Pitcher
3580_D.jpg,Behind Home,Behind Home
3580_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3581_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3581_A.jpg,Behind Pitcher,Behind Pitcher
3581_B.jpg,"Batter, 3B side","Batter, 3B side"
3581_D.jpg,Behind Home,Behind Home
3582_A.jpg,Behind Pitcher,Behind Pitcher
3582_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3582_B.jpg,"Batter, 3B side","Batter, 3B side"
3583_A.jpg,Behind Pitcher,Behind Pitcher
3582_D.jpg,Behind Home,Behind Home
3583_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3583_B.jpg,"Batter, 3B side","Batter, 3B side"
3583_D.jpg,Behind Home,Behind Home
3584_A.jpg,Behind Pitcher,Behind Pitcher
3584_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3584_B.jpg,"Batter, 3B side","Batter, 3B side"
3585_B.jpg,"Batter, 3B side","Batter, 3B side"
3585_A.jpg,Behind Pitcher,Behind Pitcher
3584_D.jpg,Behind Home,Behind Home
3585_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3585_D.jpg,Behind Home,Behind Home
3586_A.jpg,Behind Pitcher,Behind Pitcher
3586_B.jpg,"Batter, 3B side","Batter, 3B side"
3586_D.jpg,Behind Home,Behind Home
3586_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3587_B.jpg,"Batter, 3B side","Batter, 3B side"
3587_A.jpg,Behind Pitcher,Behind Pitcher
3587_D.jpg,Behind Home,Behind Home
3587_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3588_B.jpg,"Batter, 3B side","Batter, 3B side"
3588_A.jpg,Behind Pitcher,Behind Pitcher
3588_D.jpg,Behind Home,Behind Home
3588_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3589_A.jpg,Behind Pitcher,Behind Pitcher
3589_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3589_B.jpg,"Batter, 3B side","Batter, 3B side"
3589_D.jpg,Behind Home,Behind Home
3590_B.jpg,"Batter, 3B side","Batter, 3B side"
3590_A.jpg,Behind Pitcher,Behind Pitcher
3590_D.jpg,Behind Home,Behind Home
3590_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3591_B.jpg,"Batter, 3B side","Batter, 3B side"
3591_A.jpg,Behind Pitcher,Behind Pitcher
3591_D.jpg,Behind Home,Behind Home
3591_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3592_B.jpg,"Batter, 3B side","Batter, 3B side"
3592_A.jpg,Behind Pitcher,Behind Pitcher
3593_A.jpg,Behind Pitcher,Behind Pitcher
3592_D.jpg,Behind Home,Behind Home
3592_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3593_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3593_B.jpg,"Batter, 3B side","Batter, 3B side"
3594_A.jpg,Behind Pitcher,Behind Pitcher
3593_D.jpg,Behind Home,Behind Home
3594_B.jpg,"Batter, 3B side","Batter, 3B side"
3594_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3595_B.jpg,"Batter, 3B side","Batter, 3B side"
3594_D.jpg,Behind Home,Behind Home
3595_A.jpg,Behind Pitcher,Behind Pitcher
3595_D.jpg,Behind Home,Behind Home
3595_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3596_B.jpg,"Batter, 3B side","Batter, 3B side"
3596_A.jpg,Behind Pitcher,Behind Pitcher
3596_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3596_D.jpg,Behind Home,Behind Home
3597_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3597_B.jpg,"Batter, 3B side","Batter, 3B side"
3597_A.jpg,Behind Pitcher,Behind Pitcher
3598_A.jpg,Behind Pitcher,Behind Pitcher
3597_D.jpg,Behind Home,Behind Home
3598_B.jpg,"Batter, 3B side","Batter, 3B side"
3598_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3599_A.jpg,Behind Pitcher,Behind Pitcher
3598_D.jpg,Behind Home,Behind Home
3599_B.jpg,"Batter, 3B side","Batter, 3B side"
3599_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3599_D.jpg,Behind Home,Behind Home
3600_B.jpg,"Batter, 3B side","Batter, 3B side"
3600_A.jpg,Behind Pitcher,Behind Pitcher
3600_D.jpg,Behind Home,Behind Home
3600_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3601_A.jpg,Behind Pitcher,Behind Pitcher
3601_B.jpg,"Batter, 3B side","Batter, 3B side"
3601_D.jpg,Behind Home,Behind Home
3601_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3602_A.jpg,Behind Pitcher,Behind Pitcher
3602_B.jpg,"Batter, 3B side","Batter, 3B side"
3602_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3602_D.jpg,Behind Home,Behind Home
3603_A.jpg,Behind Pitcher,Behind Pitcher
3603_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3603_B.jpg,"Batter, 3B side","Batter, 3B side"
3603_D.jpg,Behind Home,Behind Home
3604_A.jpg,Behind Pitcher,Behind Pitcher
3604_B.jpg,"Batter, 3B side","Batter, 3B side"
3604_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3604_D.jpg,Behind Home,Behind Home
3605_B.jpg,"Batter, 3B side","Batter, 3B side"
3605_A.jpg,Behind Pitcher,Behind Pitcher
3605_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3605_D.jpg,Behind Home,Behind Home
3606_A.jpg,Behind Pitcher,Behind Pitcher
3606_B.jpg,"Batter, 3B side","Batter, 3B side"
3606_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3606_D.jpg,Behind Home,Behind Home
3607_A.jpg,Behind Pitcher,Behind Pitcher
3607_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3607_B.jpg,"Batter, 3B side","Batter, 3B side"
3608_A.jpg,Behind Pitcher,Behind Pitcher
3607_D.jpg,Behind Home,Behind Home
3608_B.jpg,"Batter, 3B side","Batter, 3B side"
3608_D.jpg,Behind Home,Behind Home
3608_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3609_B.jpg,"Batter, 3B side","Batter, 3B side"
3609_A.jpg,Behind Pitcher,Behind Pitcher
3609_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3609_D.jpg,Behind Home,Behind Home
3610_B.jpg,"Batter, 3B side","Batter, 3B side"
3610_A.jpg,Behind Pitcher,Behind Pitcher
3610_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3610_D.jpg,Behind Home,Behind Home
3611_A.jpg,Behind Pitcher,Behind Pitcher
3611_B.jpg,"Batter, 3B side","Batter, 3B side"
3611_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3611_D.jpg,Behind Home,Behind Home
3612_A.jpg,Behind Pitcher,Behind Pitcher
3612_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3612_B.jpg,"Batter, 3B side","Batter, 3B side"
3613_B.jpg,"Batter, 3B side","Batter, 3B side"
3613_A.jpg,Behind Pitcher,Behind Pitcher
3612_D.jpg,Behind Home,Behind Home
3613_D.jpg,Behind Home,Behind Home
3613_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3614_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3614_A.jpg,Behind Pitcher,Behind Pitcher
3614_D.jpg,Behind Home,Behind Home
3614_B.jpg,"Batter, 3B side","Batter, 3B side"
3615_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3615_B.jpg,"Batter, 3B side","Batter, 3B side"
3615_A.jpg,Behind Pitcher,Behind Pitcher
3615_D.jpg,Behind Home,Behind Home
3616_A.jpg,Behind Pitcher,Behind Pitcher
3616_B.jpg,"Batter, 3B side","Batter, 3B side"
3616_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3616_D.jpg,Behind Home,Behind Home
3617_A.jpg,Behind Pitcher,Behind Pitcher
3617_D.jpg,Behind Home,Behind Home
3617_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3617_B.jpg,"Batter, 3B side","Batter, 3B side"
3618_A.jpg,Behind Pitcher,Behind Pitcher
3618_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3618_B.jpg,"Batter, 3B side","Batter, 3B side"
3618_D.jpg,Behind Home,Behind Home
3619_A.jpg,Behind Pitcher,Behind Pitcher
3619_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3619_B.jpg,"Batter, 3B side","Batter, 3B side"
3619_D.jpg,Behind Home,Behind Home
3620_A.jpg,Behind Pitcher,Behind Pitcher
3620_B.jpg,"Batter, 3B side","Batter, 3B side"
3620_D.jpg,Behind Home,Behind Home
3620_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3621_B.jpg,"Batter, 3B side","Batter, 3B side"
3621_A.jpg,Behind Pitcher,Behind Pitcher
3621_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3621_D.jpg,Behind Home,Behind Home
3622_B.jpg,"Batter, 3B side","Batter, 3B side"
3622_A.jpg,Behind Pitcher,Behind Pitcher
3622_D.jpg,Behind Home,Behind Home
3622_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3623_A.jpg,Behind Pitcher,Behind Pitcher
3623_B.jpg,"Batter, 3B side","Batter, 3B side"
3623_D.jpg,Behind Home,Behind Home
3623_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3624_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3624_A.jpg,Behind Pitcher,Behind Pitcher
3624_B.jpg,"Batter, 3B side","Batter, 3B side"
3625_A.jpg,Behind Pitcher,Behind Pitcher
3624_D.jpg,Behind Home,Behind Home
3625_B.jpg,"Batter, 3B side","Batter, 3B side"
3625_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3626_A.jpg,Behind Pitcher,Behind Pitcher
3625_D.jpg,Behind Home,Behind Home
3626_D.jpg,Behind Home,Behind Home
3626_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3626_B.jpg,"Batter, 3B side","Batter, 3B side"
3627_B.jpg,"Batter, 3B side","Batter, 3B side"
3627_A.jpg,Behind Pitcher,Behind Pitcher
3627_D.jpg,Behind Home,Behind Home
3627_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3628_B.jpg,"Batter, 3B side","Batter, 3B side"
3628_A.jpg,Behind Pitcher,Behind Pitcher
3628_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3628_D.jpg,Behind Home,Behind Home
3629_B.jpg,"Batter, 3B side","Batter, 3B side"
3629_A.jpg,Behind Pitcher,Behind Pitcher
3629_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3629_D.jpg,Behind Home,Behind Home
3630_B.jpg,"Batter, 3B side","Batter, 3B side"
3630_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3630_A.jpg,Behind Pitcher,Behind Pitcher
3630_D.jpg,Behind Home,Behind Home
2625_A.jpg,Behind Pitcher,Behind Pitcher
2625_B.jpg,"Batter, 3B side","Batter, 3B side"
2625_D.jpg,Behind Home,Behind Home
2626_A.jpg,Behind Pitcher,Behind Pitcher
2625_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2626_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2626_D.jpg,Behind Home,Behind Home
2626_B.jpg,"Batter, 3B side","Batter, 3B side"
2627_A.jpg,Behind Pitcher,Behind Pitcher
2627_B.jpg,"Batter, 3B side","Batter, 3B side"
2627_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2627_D.jpg,Behind Home,Behind Home
2628_B.jpg,"Batter, 3B side","Batter, 3B side"
2628_A.jpg,Behind Pitcher,Behind Pitcher
2628_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2628_D.jpg,Behind Home,Behind Home
2629_B.jpg,"Batter, 3B side","Batter, 3B side"
2629_A.jpg,Behind Pitcher,Behind Pitcher
2629_D.jpg,Behind Home,Behind Home
2630_A.jpg,Behind Pitcher,Behind Pitcher
2629_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2630_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2630_B.jpg,"Batter, 3B side","Batter, 3B side"
2630_D.jpg,Behind Home,Behind Home
2631_A.jpg,Behind Pitcher,Behind Pitcher
2631_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2631_B.jpg,"Batter, 3B side","Batter, 3B side"
2631_D.jpg,Behind Home,Behind Home
2632_A.jpg,Behind Pitcher,Behind Pitcher
2632_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2632_B.jpg,"Batter, 3B side","Batter, 3B side"
2632_D.jpg,Behind Home,Behind Home
2633_A.jpg,"Batter, 3B side",Behind Pitcher
2633_B.jpg,"Batter, 3B side","Batter, 3B side"
2633_D.jpg,Behind Home,Behind Home
2633_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2634_B.jpg,"Batter, 3B side","Batter, 3B side"
2634_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2634_A.jpg,Behind Pitcher,Behind Pitcher
2635_A.jpg,Behind Pitcher,Behind Pitcher
2634_D.jpg,Behind Home,Behind Home
2635_B.jpg,"Batter, 3B side","Batter, 3B side"
2635_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2635_D.jpg,Behind Home,Behind Home
2636_A.jpg,Behind Pitcher,Behind Pitcher
2636_D.jpg,Behind Home,Behind Home
2636_B.jpg,"Batter, 3B side","Batter, 3B side"
2637_A.jpg,Behind Pitcher,Behind Pitcher
2637_B.jpg,"Batter, 3B side","Batter, 3B side"
2636_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2637_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2637_D.jpg,Behind Home,Behind Home
2638_B.jpg,"Batter, 3B side","Batter, 3B side"
2638_A.jpg,Behind Pitcher,Behind Pitcher
2638_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2638_D.jpg,Behind Home,Behind Home
2639_B.jpg,"Batter, 3B side","Batter, 3B side"
2639_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2639_A.jpg,Behind Pitcher,Behind Pitcher
2639_D.jpg,Behind Home,Behind Home
2640_A.jpg,Behind Pitcher,Behind Pitcher
2640_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2640_B.jpg,"Batter, 3B side","Batter, 3B side"
2640_D.jpg,Behind Home,Behind Home
2641_A.jpg,Behind Pitcher,Behind Pitcher
2641_D.jpg,Behind Home,Behind Home
2641_B.jpg,"Batter, 3B side","Batter, 3B side"
2641_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2642_A.jpg,Behind Pitcher,Behind Pitcher
2642_B.jpg,"Batter, 3B side","Batter, 3B side"
2642_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2642_D.jpg,Behind Home,Behind Home
2643_A.jpg,Behind Pitcher,Behind Pitcher
2643_B.jpg,"Batter, 3B side","Batter, 3B side"
2644_A.jpg,Behind Pitcher,Behind Pitcher
2643_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2643_D.jpg,Behind Home,Behind Home
2644_B.jpg,"Batter, 3B side","Batter, 3B side"
2644_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2644_D.jpg,Behind Home,Behind Home
2645_B.jpg,"Batter, 3B side","Batter, 3B side"
2645_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2645_A.jpg,Behind Pitcher,Behind Pitcher
2646_A.jpg,Behind Pitcher,Behind Pitcher
2645_D.jpg,Behind Home,Behind Home
2646_B.jpg,"Batter, 3B side","Batter, 3B side"
2646_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2646_D.jpg,Behind Home,Behind Home
2647_B.jpg,"Batter, 3B side","Batter, 3B side"
2647_A.jpg,Behind Pitcher,Behind Pitcher
2647_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2647_D.jpg,Behind Home,Behind Home
2648_A.jpg,Behind Pitcher,Behind Pitcher
2648_B.jpg,"Batter, 3B side","Batter, 3B side"
2648_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2648_D.jpg,Behind Home,Behind Home
2649_A.jpg,Behind Pitcher,Behind Pitcher
2649_B.jpg,"Batter, 3B side","Batter, 3B side"
2649_D.jpg,Behind Home,Behind Home
2649_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2650_A.jpg,Behind Pitcher,Behind Pitcher
2650_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2650_B.jpg,"Batter, 3B side","Batter, 3B side"
2650_D.jpg,Behind Home,Behind Home
2651_A.jpg,Behind Pitcher,Behind Pitcher
2651_B.jpg,"Batter, 3B side","Batter, 3B side"
2651_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2651_D.jpg,Behind Home,Behind Home
2652_A.jpg,Behind Pitcher,Behind Pitcher
2652_B.jpg,"Batter, 3B side","Batter, 3B side"
2652_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
